,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango,precio_rango
1474,2127,0,Cámara digital,70.38,12,2024-06-20,Electrónica,,0.0
1475,2516,0,Laptop,91.36,7,2024-06-20,Electrónica,,0.0
1476,410,103,Adorno de pared,109.64,3,2024-06-21,Decoración,R3,91-120
1477,1350,0,Plancha de vapor,105.68,5,2024-06-21,Electrodomésticos,,0.0
1478,1547,0,Horno eléctrico,95.83,2,2024-06-21,Electrodomésticos,,0.0
1479,1843,0,Microondas,72.0,11,2024-06-21,Electrodomésticos,,0.0
1480,2290,0,Consola de videojuegos,115.96,7,2024-06-21,Electrónica,,0.0
1481,267,0,Elementos de cerámica,58.78,11,2024-06-22,Decoración,,0.0
1482,330,101,Adorno de pared,60.02,6,2024-06-22,Decoración,R1,25-66
1483,966,0,Cortinas,51.43,10,2024-06-22,Decoración,,0.0
1484,1196,0,Secadora,32.4,3,2024-06-22,Electrodomésticos,,0.0
1485,2324,0,Tablet,45.82,9,2024-06-22,Electrónica,,0.0
1486,416,0,Cortinas,83.58,3,2024-06-23,Decoración,,0.0
1487,756,0,Cortinas,107.29,4,2024-06-23,Decoración,,0.0
1488,834,0,Jarrón decorativo,78.01,4,2024-06-23,Decoración,,0.0
1489,1084,123,Aspiradora,119.83,7,2024-06-23,Electrodomésticos,R3,0.0
1490,1442,0,Microondas,81.76,5,2024-06-23,Electrodomésticos,,0.0
1491,2192,0,Televisor,104.46,12,2024-06-23,Electrónica,,0.0
1492,2461,0,Parlantes Bluetooth,73.92,11,2024-06-23,Electrónica,,0.0
1493,383,0,Espejo decorativo,119.48,7,2024-06-24,Decoración,,0.0
1494,578,0,Rincón de plantas,36.07,9,2024-06-24,Decoración,,0.0
1495,603,0,Espejo decorativo,104.42,11,2024-06-24,Decoración,,0.0
1496,1172,0,Microondas,73.91,12,2024-06-24,Electrodomésticos,,0.0
1497,1291,0,Freidora eléctrica,56.86,1,2024-06-24,Electrodomésticos,,0.0
1498,1833,0,Microondas,42.14,2,2024-06-24,Electrodomésticos,,0.0
1499,1858,151,Cafetera,30.27,4,2024-06-24,Electrodomésticos,R1,0.0
1500,2091,0,Parlantes Bluetooth,83.6,10,2024-06-24,Electrónica,,0.0
1501,2158,0,SmartWatch,89.15,1,2024-06-24,Electrónica,,0.0
1502,287,0,Elementos de cerámica,47.43,2,2024-06-25,Decoración,,0.0
1503,1192,0,Microondas,66.39,12,2024-06-25,Electrodomésticos,,0.0
1504,1541,0,Freidora eléctrica,37.62,5,2024-06-25,Electrodomésticos,,0.0
1505,1825,0,Lavadora,93.71,1,2024-06-25,Electrodomésticos,,0.0
1506,2057,0,Cámara digital,109.29,10,2024-06-25,Electrónica,,0.0
1507,2254,0,Tablet,110.94,6,2024-06-25,Electrónica,,0.0
1508,2328,0,SmartWatch,27.13,3,2024-06-25,Electrónica,,0.0
1509,2512,0,Televisor,52.92,9,2024-06-25,Electrónica,,0.0
1510,179,0,Lámpara de mesa,120.58,1,2024-06-26,Decoración,,0.0
1511,489,0,Lámpara de mesa,111.2,10,2024-06-26,Decoración,,0.0
1512,677,0,Elementos de cerámica,93.29,9,2024-06-26,Decoración,,0.0
1513,815,113,Alfombra,124.88,7,2024-06-26,Decoración,R3,89-125
1514,1335,0,Lavadora,36.86,6,2024-06-26,Electrodomésticos,,0.0
1515,1712,0,Microondas,55.83,2,2024-06-26,Electrodomésticos,,0.0
1516,1931,0,Freidora eléctrica,82.9,5,2024-06-26,Electrodomésticos,,0.0
1517,2499,0,Proyector,66.51,1,2024-06-26,Electrónica,,0.0
1518,2700,0,Consola de videojuegos,39.68,12,2024-06-26,Electrónica,,0.0
1519,146,0,Cortinas,68.55,9,2024-06-27,Decoración,,0.0
1520,283,0,Espejo decorativo,89.21,2,2024-06-27,Decoración,,0.0
1521,711,0,Lámpara de mesa,66.24,1,2024-06-27,Decoración,,0.0
1522,831,0,Lámpara de mesa,70.23,12,2024-06-27,Decoración,,0.0
1523,1083,0,Microondas,26.82,3,2024-06-27,Electrodomésticos,,0.0
1524,1549,143,Batidora,106.44,6,2024-06-27,Electrodomésticos,R3,0.0
1525,2884,0,Tablet,94.72,4,2024-06-27,Electrónica,,0.0
1526,71,0,Lámpara de mesa,97.07,2,2024-06-28,Decoración,,0.0
1527,916,0,Cortinas,50.83,1,2024-06-28,Decoración,,0.0
1528,1448,151,Cafetera,44.0,4,2024-06-28,Electrodomésticos,R1,0.0
1529,1668,153,Cafetera,111.39,12,2024-06-28,Electrodomésticos,R3,0.0
1530,2730,0,Consola de videojuegos,87.79,2,2024-06-28,Electrónica,,0.0
1531,2743,0,Smartphone,91.42,9,2024-06-28,Electrónica,,0.0
1532,2836,0,Laptop,64.0,10,2024-06-28,Electrónica,,0.0
1533,2919,0,Proyector,46.95,6,2024-06-28,Electrónica,,0.0
1534,10,101,Adorno de pared,44.65,10,2024-06-29,Decoración,R1,25-66
1535,125,113,Alfombra,92.8,2,2024-06-29,Decoración,R3,89-125
1536,502,193,Cuadro decorativo,120.85,10,2024-06-29,Decoración,R3,0.0
1537,1390,0,Plancha de vapor,45.61,8,2024-06-29,Electrodomésticos,,0.0
1538,1826,0,Secadora,109.43,9,2024-06-29,Electrodomésticos,,0.0
1539,2008,0,SmartWatch,34.81,9,2024-06-29,Electrónica,,0.0
1540,2024,0,Tablet,61.79,6,2024-06-29,Electrónica,,0.0
1541,2259,0,Proyector,35.94,2,2024-06-29,Electrónica,,0.0
1542,2747,0,Cámara digital,106.28,7,2024-06-29,Electrónica,,0.0
1543,2932,0,Televisor,66.39,5,2024-06-29,Electrónica,,0.0
1544,411,0,Lámpara de mesa,52.72,4,2024-06-30,Decoración,,0.0
1545,846,0,Cortinas,123.89,8,2024-06-30,Decoración,,0.0
1546,994,0,Jarrón decorativo,93.88,4,2024-06-30,Decoración,,0.0
1547,1107,0,Horno eléctrico,62.25,3,2024-06-30,Electrodomésticos,,0.0
1548,1927,0,Horno eléctrico,70.29,12,2024-06-30,Electrodomésticos,,0.0
1549,2006,0,Laptop,86.67,3,2024-06-30,Electrónica,,0.0
1550,2741,0,Parlantes Bluetooth,112.71,6,2024-06-30,Electrónica,,0.0
1551,2771,0,Parlantes Bluetooth,117.61,2,2024-06-30,Electrónica,,0.0
1552,363,0,Espejo decorativo,119.02,1,2024-07-01,Decoración,,0.0
1553,585,112,Alfombra,72.74,3,2024-07-01,Decoración,R2,54-89
1554,2394,0,Tablet,74.88,11,2024-07-01,Electrónica,,0.0
1555,2525,132,Auriculares,78.62,11,2024-07-01,Electrónica,R2,0.0
1556,2744,132,Auriculares,70.61,1,2024-07-01,Electrónica,R2,0.0
1557,2787,0,Cámara digital,79.77,2,2024-07-01,Electrónica,,0.0
1558,443,0,Espejo decorativo,65.59,1,2024-07-02,Decoración,,0.0
1559,735,111,Alfombra,47.63,5,2024-07-02,Decoración,R1,28-54
1560,795,113,Alfombra,124.05,10,2024-07-02,Decoración,R3,89-125
1561,1011,0,Freidora eléctrica,79.07,7,2024-07-02,Electrodomésticos,,0.0
1562,1296,0,Secadora,65.21,10,2024-07-02,Electrodomésticos,,0.0
1563,1799,141,Batidora,29.22,2,2024-07-02,Electrodomésticos,R1,0.0
1564,1998,153,Cafetera,101.11,7,2024-07-02,Electrodomésticos,R3,0.0
1565,2343,0,Smartphone,68.49,11,2024-07-02,Electrónica,,0.0
1566,2358,0,SmartWatch,118.54,3,2024-07-02,Electrónica,,0.0
1567,2906,0,Laptop,99.78,12,2024-07-02,Electrónica,,0.0
1568,2968,0,SmartWatch,92.79,1,2024-07-02,Electrónica,,0.0
1569,352,192,Cuadro decorativo,85.72,5,2024-07-03,Decoración,R2,0.0
1570,865,112,Alfombra,80.74,6,2024-07-03,Decoración,R2,54-89
1571,1058,151,Cafetera,52.48,6,2024-07-03,Electrodomésticos,R1,0.0
1572,1292,0,Microondas,115.46,2,2024-07-03,Electrodomésticos,,0.0
1573,1958,153,Cafetera,115.8,12,2024-07-03,Electrodomésticos,R3,0.0
1574,2756,0,Laptop,86.43,12,2024-07-03,Electrónica,,0.0
1575,2770,0,Consola de videojuegos,60.92,8,2024-07-03,Electrónica,,0.0
1576,165,113,Alfombra,110.83,2,2024-07-04,Decoración,R3,89-125
1577,360,102,Adorno de pared,67.02,9,2024-07-04,Decoración,R2,66-91
1578,516,0,Cortinas,38.35,7,2024-07-04,Decoración,,0.0
1579,1937,0,Horno eléctrico,37.32,7,2024-07-04,Electrodomésticos,,0.0
1580,1941,0,Freidora eléctrica,72.66,2,2024-07-04,Electrodomésticos,,0.0
1581,2237,0,Cámara digital,29.68,11,2024-07-04,Electrónica,,0.0
1582,335,111,Alfombra,38.03,1,2024-07-05,Decoración,R1,28-54
1583,931,0,Lámpara de mesa,35.86,9,2024-07-05,Decoración,,0.0
1584,979,0,Lámpara de mesa,76.68,2,2024-07-05,Decoración,,0.0
1585,1072,0,Microondas,93.79,1,2024-07-05,Electrodomésticos,,0.0
1586,1147,0,Horno eléctrico,56.79,11,2024-07-05,Electrodomésticos,,0.0
1587,1805,0,Lavadora,72.8,2,2024-07-05,Electrodomésticos,,0.0
1588,2265,132,Auriculares,82.56,12,2024-07-05,Electrónica,R2,0.0
1589,513,0,Espejo decorativo,112.7,11,2024-07-06,Decoración,,0.0
1590,716,0,Cortinas,89.27,4,2024-07-06,Decoración,,0.0
1591,838,0,Rincón de plantas,32.18,4,2024-07-06,Decoración,,0.0
1592,1770,0,Plancha de vapor,80.83,9,2024-07-06,Electrodomésticos,,0.0
1593,1792,0,Microondas,70.37,6,2024-07-06,Electrodomésticos,,0.0
1594,2861,0,Parlantes Bluetooth,67.09,6,2024-07-06,Electrónica,,0.0
1595,215,112,Alfombra,73.11,3,2024-07-07,Decoración,R2,54-89
1596,354,0,Jarrón decorativo,63.61,3,2024-07-07,Decoración,,0.0
1597,569,0,Lámpara de mesa,78.36,12,2024-07-07,Decoración,,0.0
1598,827,0,Elementos de cerámica,97.35,5,2024-07-07,Decoración,,0.0
1599,965,112,Alfombra,75.3,4,2024-07-07,Decoración,R2,54-89
1600,986,0,Cortinas,111.39,10,2024-07-07,Decoración,,0.0
1601,1112,0,Microondas,41.19,5,2024-07-07,Electrodomésticos,,0.0
1602,1355,0,Lavadora,114.24,9,2024-07-07,Electrodomésticos,,0.0
1603,1903,0,Microondas,101.57,8,2024-07-07,Electrodomésticos,,0.0
1604,1936,0,Secadora,117.68,12,2024-07-07,Electrodomésticos,,0.0
1605,2666,0,Laptop,44.22,1,2024-07-07,Electrónica,,0.0
1606,2910,0,Consola de videojuegos,122.48,7,2024-07-07,Electrónica,,0.0
1607,233,0,Espejo decorativo,106.52,5,2024-07-08,Decoración,,0.0
1608,796,0,Cortinas,71.33,6,2024-07-08,Decoración,,0.0
1609,2889,0,Proyector,32.99,7,2024-07-08,Electrónica,,0.0
1610,228,0,Rincón de plantas,56.12,2,2024-07-09,Decoración,,0.0
1611,268,0,Rincón de plantas,82.16,10,2024-07-09,Decoración,,0.0
1612,526,0,Cortinas,38.63,12,2024-07-09,Decoración,,0.0
1613,622,193,Cuadro decorativo,108.93,4,2024-07-09,Decoración,R3,0.0
1614,941,0,Lámpara de mesa,58.97,12,2024-07-09,Decoración,,0.0
1615,1180,0,Plancha de vapor,42.61,2,2024-07-09,Electrodomésticos,,0.0
1616,1675,0,Lavadora,70.34,6,2024-07-09,Electrodomésticos,,0.0
1617,2239,0,Proyector,35.83,5,2024-07-09,Electrónica,,0.0
1618,2293,0,Smartphone,115.15,4,2024-07-09,Electrónica,,0.0
1619,2466,0,Laptop,97.07,1,2024-07-09,Electrónica,,0.0
1620,2604,133,Auriculares,106.41,3,2024-07-09,Electrónica,R3,0.0
1621,2719,0,Proyector,94.86,7,2024-07-09,Electrónica,,0.0
1622,154,0,Jarrón decorativo,121.5,11,2024-07-10,Decoración,,0.0
1623,790,102,Adorno de pared,89.14,5,2024-07-10,Decoración,R2,66-91
1624,2579,0,Proyector,115.5,6,2024-07-10,Electrónica,,0.0
1625,96,0,Cortinas,59.9,9,2024-07-11,Decoración,,0.0
1626,307,0,Elementos de cerámica,95.51,7,2024-07-11,Decoración,,0.0
1627,769,0,Candelabro,113.28,2,2024-07-11,Decoración,,0.0
1628,858,0,Rincón de plantas,84.64,11,2024-07-11,Decoración,,0.0
1629,1746,0,Secadora,52.03,5,2024-07-11,Electrodomésticos,,0.0
1630,1884,123,Aspiradora,94.69,4,2024-07-11,Electrodomésticos,R3,0.0
1631,1899,142,Batidora,83.64,1,2024-07-11,Electrodomésticos,R2,0.0
1632,2053,0,Smartphone,115.95,4,2024-07-11,Electrónica,,0.0
1633,2143,0,Smartphone,74.56,1,2024-07-11,Electrónica,,0.0
1634,2997,0,SmartWatch,47.71,3,2024-07-11,Electrónica,,0.0
1635,61,0,Lámpara de mesa,86.92,11,2024-07-12,Decoración,,0.0
1636,291,0,Lámpara de mesa,48.57,4,2024-07-12,Decoración,,0.0
1637,463,0,Espejo decorativo,27.65,11,2024-07-12,Decoración,,0.0
1638,1306,0,Secadora,69.81,6,2024-07-12,Electrodomésticos,,0.0
1639,1427,0,Horno eléctrico,33.55,11,2024-07-12,Electrodomésticos,,0.0
1640,1525,0,Lavadora,34.53,10,2024-07-12,Electrodomésticos,,0.0
1641,1536,0,Secadora,69.11,6,2024-07-12,Electrodomésticos,,0.0
1642,55,111,Alfombra,53.54,12,2024-07-13,Decoración,R1,28-54
1643,241,0,Lámpara de mesa,62.35,3,2024-07-13,Decoración,,0.0
1644,691,0,Lámpara de mesa,111.59,2,2024-07-13,Decoración,,0.0
1645,1123,0,Microondas,46.62,7,2024-07-13,Electrodomésticos,,0.0
1646,1755,0,Lavadora,36.52,9,2024-07-13,Electrodomésticos,,0.0
1647,1985,0,Lavadora,93.3,2,2024-07-13,Electrodomésticos,,0.0
1648,1997,0,Horno eléctrico,81.81,5,2024-07-13,Electrodomésticos,,0.0
1649,2425,133,Auriculares,99.13,7,2024-07-13,Electrónica,R3,0.0
1650,2469,0,Proyector,52.56,8,2024-07-13,Electrónica,,0.0
1651,2927,0,Cámara digital,103.18,9,2024-07-13,Electrónica,,0.0
1652,964,0,Jarrón decorativo,43.3,7,2024-07-14,Decoración,,0.0
1653,1078,151,Cafetera,38.47,1,2024-07-14,Electrodomésticos,R1,0.0
1654,2247,0,Cámara digital,28.06,7,2024-07-14,Electrónica,,0.0
1655,2495,133,Auriculares,107.82,4,2024-07-14,Electrónica,R3,0.0
1656,2911,0,Parlantes Bluetooth,63.27,2,2024-07-14,Electrónica,,0.0
1657,105,111,Alfombra,43.53,9,2024-07-15,Decoración,R1,28-54
1658,149,0,Candelabro,29.77,9,2024-07-15,Decoración,,0.0
1659,173,0,Espejo decorativo,96.39,6,2024-07-15,Decoración,,0.0
1660,783,0,Espejo decorativo,80.56,7,2024-07-15,Decoración,,0.0
1661,1373,0,Microondas,86.33,2,2024-07-15,Electrodomésticos,,0.0
1662,1494,122,Aspiradora,82.5,6,2024-07-15,Electrodomésticos,R2,0.0
1663,1533,0,Microondas,71.18,9,2024-07-15,Electrodomésticos,,0.0
1664,1604,123,Aspiradora,99.9,8,2024-07-15,Electrodomésticos,R3,0.0
1665,2625,132,Auriculares,77.33,6,2024-07-15,Electrónica,R2,0.0
1666,2991,0,Televisor,92.33,4,2024-07-15,Electrónica,,0.0
1667,63,0,Espejo decorativo,57.27,11,2024-07-16,Decoración,,0.0
1668,200,103,Adorno de pared,110.4,5,2024-07-16,Decoración,R3,91-120
1669,201,0,Lámpara de mesa,58.19,1,2024-07-16,Decoración,,0.0
1670,298,0,Rincón de plantas,29.59,12,2024-07-16,Decoración,,0.0
1671,1037,0,Horno eléctrico,120.58,8,2024-07-16,Electrodomésticos,,0.0
1672,1795,0,Lavadora,83.14,8,2024-07-16,Electrodomésticos,,0.0
1673,1824,121,Aspiradora,44.78,12,2024-07-16,Electrodomésticos,R1,0.0
1674,1926,0,Secadora,42.19,2,2024-07-16,Electrodomésticos,,0.0
1675,2280,0,Consola de videojuegos,108.67,3,2024-07-16,Electrónica,,0.0
1676,129,0,Candelabro,85.59,5,2024-07-17,Decoración,,0.0
1677,1047,0,Horno eléctrico,96.67,3,2024-07-17,Electrodomésticos,,0.0
1678,1135,0,Lavadora,55.01,12,2024-07-17,Electrodomésticos,,0.0
1679,1653,0,Microondas,124.64,9,2024-07-17,Electrodomésticos,,0.0
1680,1862,0,Microondas,51.41,6,2024-07-17,Electrodomésticos,,0.0
1681,1910,0,Plancha de vapor,75.65,5,2024-07-17,Electrodomésticos,,0.0
1682,1947,0,Horno eléctrico,54.93,7,2024-07-17,Electrodomésticos,,0.0
1683,2570,0,Consola de videojuegos,122.81,6,2024-07-17,Electrónica,,0.0
1684,2643,0,Smartphone,97.36,1,2024-07-17,Electrónica,,0.0
1685,369,0,Candelabro,72.98,11,2024-07-18,Decoración,,0.0
1686,1170,0,Plancha de vapor,30.39,11,2024-07-18,Electrodomésticos,,0.0
1687,1237,0,Horno eléctrico,35.48,8,2024-07-18,Electrodomésticos,,0.0
1688,1614,121,Aspiradora,56.92,7,2024-07-18,Electrodomésticos,R1,0.0
1689,1663,0,Microondas,60.51,10,2024-07-18,Electrodomésticos,,0.0
1690,1714,122,Aspiradora,75.51,12,2024-07-18,Electrodomésticos,R2,0.0
1691,2834,132,Auriculares,65.34,4,2024-07-18,Electrónica,R2,0.0
1692,2855,131,Auriculares,57.89,2,2024-07-18,Electrónica,R1,0.0
1693,155,112,Alfombra,79.26,10,2024-07-19,Decoración,R2,54-89
1694,157,0,Elementos de cerámica,48.72,12,2024-07-19,Decoración,,0.0
1695,2350,0,Consola de videojuegos,90.18,4,2024-07-19,Electrónica,,0.0
1696,2555,131,Auriculares,37.08,1,2024-07-19,Electrónica,R1,0.0
1697,2567,0,Cámara digital,47.38,6,2024-07-19,Electrónica,,0.0
1698,2954,132,Auriculares,86.93,7,2024-07-19,Electrónica,R2,0.0
1699,37,0,Elementos de cerámica,38.64,1,2024-07-20,Decoración,,0.0
1700,87,0,Elementos de cerámica,38.79,3,2024-07-20,Decoración,,0.0
1701,391,0,Lámpara de mesa,56.98,2,2024-07-20,Decoración,,0.0
1702,488,0,Rincón de plantas,114.92,1,2024-07-20,Decoración,,0.0
1703,1157,0,Horno eléctrico,56.94,4,2024-07-20,Electrodomésticos,,0.0
1704,1333,0,Microondas,95.29,8,2024-07-20,Electrodomésticos,,0.0
1705,1364,122,Aspiradora,68.72,11,2024-07-20,Electrodomésticos,R2,0.0
1706,1909,0,Batidora,124.45,5,2024-07-20,Electrodomésticos,,0.0
1707,2184,131,Auriculares,31.39,2,2024-07-20,Electrónica,R1,0.0
1708,2326,0,Laptop,52.68,11,2024-07-20,Electrónica,,0.0
1709,2484,132,Auriculares,76.32,10,2024-07-20,Electrónica,R2,0.0
1710,2866,0,Laptop,47.15,1,2024-07-20,Electrónica,,0.0
1711,77,0,Elementos de cerámica,121.49,8,2024-07-21,Decoración,,0.0
1712,1195,0,Lavadora,88.93,5,2024-07-21,Electrodomésticos,,0.0
1713,1402,0,Microondas,80.75,9,2024-07-21,Electrodomésticos,,0.0
1714,1491,0,Freidora eléctrica,48.86,1,2024-07-21,Electrodomésticos,,0.0
1715,2314,132,Auriculares,68.94,9,2024-07-21,Electrónica,R2,0.0
1716,2362,0,Televisor,58.05,11,2024-07-21,Electrónica,,0.0
1717,2596,0,Laptop,52.44,4,2024-07-21,Electrónica,,0.0
1718,121,0,Lámpara de mesa,60.27,9,2024-07-22,Decoración,,0.0
1719,258,0,Rincón de plantas,52.21,9,2024-07-22,Decoración,,0.0
1720,870,102,Adorno de pared,85.11,4,2024-07-22,Decoración,R2,66-91
1721,1249,142,Batidora,79.15,10,2024-07-22,Electrodomésticos,R2,0.0
1722,2799,0,Proyector,97.23,8,2024-07-22,Electrónica,,0.0
1723,12,191,Cuadro decorativo,59.33,1,2024-07-23,Decoración,R1,0.0
1724,602,192,Cuadro decorativo,76.58,11,2024-07-23,Decoración,R2,0.0
1725,1444,123,Aspiradora,118.58,2,2024-07-23,Electrodomésticos,R3,0.0
1726,1847,0,Horno eléctrico,113.06,6,2024-07-23,Electrodomésticos,,0.0
1727,2221,0,Parlantes Bluetooth,64.92,2,2024-07-23,Electrónica,,0.0
1728,2397,0,Cámara digital,56.77,4,2024-07-23,Electrónica,,0.0
1729,2524,132,Auriculares,74.77,7,2024-07-23,Electrónica,R2,0.0
1730,554,0,Jarrón decorativo,97.67,7,2024-07-24,Decoración,,0.0
1731,1016,0,Secadora,28.8,12,2024-07-24,Electrodomésticos,,0.0
1732,1397,0,Horno eléctrico,63.21,2,2024-07-24,Electrodomésticos,,0.0
1733,1575,0,Lavadora,47.7,9,2024-07-24,Electrodomésticos,,0.0
1734,1745,0,Lavadora,92.94,8,2024-07-24,Electrodomésticos,,0.0
1735,1816,0,Secadora,47.25,4,2024-07-24,Electrodomésticos,,0.0
1736,2023,0,Smartphone,105.76,12,2024-07-24,Electrónica,,0.0
1737,2070,0,Consola de videojuegos,39.85,6,2024-07-24,Electrónica,,0.0
1738,2593,0,Smartphone,123.47,7,2024-07-24,Electrónica,,0.0
1739,32,191,Cuadro decorativo,26.37,6,2024-07-25,Decoración,R1,0.0
1740,309,0,Candelabro,77.84,8,2024-07-25,Decoración,,0.0
1741,321,0,Lámpara de mesa,54.66,7,2024-07-25,Decoración,,0.0
1742,473,0,Espejo decorativo,83.21,1,2024-07-25,Decoración,,0.0
1743,1220,0,Plancha de vapor,74.88,1,2024-07-25,Electrodomésticos,,0.0
1744,1231,0,Freidora eléctrica,98.69,3,2024-07-25,Electrodomésticos,,0.0
1745,1279,141,Batidora,42.67,10,2024-07-25,Electrodomésticos,R1,0.0
1746,2709,0,Proyector,108.23,6,2024-07-25,Electrónica,,0.0
1747,2891,0,Parlantes Bluetooth,31.28,12,2024-07-25,Electrónica,,0.0
1748,3000,0,Parlantes Bluetooth,78.55,11,2024-07-25,Electrónica,,0.0
1749,1242,0,Microondas,70.09,9,2024-07-26,Electrodomésticos,,0.0
1750,2301,0,Parlantes Bluetooth,61.21,9,2024-07-26,Electrónica,,0.0
1751,2390,0,Consola de videojuegos,108.3,4,2024-07-26,Electrónica,,0.0
1752,2561,0,Parlantes Bluetooth,28.91,1,2024-07-26,Electrónica,,0.0
1753,2712,0,Televisor,57.13,8,2024-07-26,Electrónica,,0.0
1754,2857,0,Cámara digital,102.7,10,2024-07-26,Electrónica,,0.0
1755,2901,0,Parlantes Bluetooth,93.37,10,2024-07-26,Electrónica,,0.0
1756,290,103,Adorno de pared,100.5,12,2024-07-27,Decoración,R3,91-120
1757,1827,0,Horno eléctrico,97.56,9,2024-07-27,Electrodomésticos,,0.0
1758,1829,143,Batidora,96.16,1,2024-07-27,Electrodomésticos,R3,0.0
1759,2045,133,Auriculares,94.17,5,2024-07-27,Electrónica,R3,0.0
1760,2518,0,SmartWatch,114.56,3,2024-07-27,Electrónica,,0.0
1761,2853,0,Smartphone,69.68,1,2024-07-27,Electrónica,,0.0
1762,631,0,Lámpara de mesa,111.73,5,2024-07-28,Decoración,,0.0
1763,1213,0,Microondas,57.17,5,2024-07-28,Electrodomésticos,,0.0
1764,1506,0,Secadora,98.85,11,2024-07-28,Electrodomésticos,,0.0
1765,1561,0,Freidora eléctrica,88.22,12,2024-07-28,Electrodomésticos,,0.0
1766,1811,0,Freidora eléctrica,50.06,3,2024-07-28,Electrodomésticos,,0.0
1767,2159,0,Proyector,38.48,6,2024-07-28,Electrónica,,0.0
1768,2491,0,Parlantes Bluetooth,123.5,9,2024-07-28,Electrónica,,0.0
1769,2786,0,Laptop,123.95,11,2024-07-28,Electrónica,,0.0
1770,571,0,Lámpara de mesa,82.77,9,2024-07-29,Decoración,,0.0
1771,845,111,Alfombra,46.7,3,2024-07-29,Decoración,R1,28-54
1772,1375,0,Lavadora,78.13,5,2024-07-29,Electrodomésticos,,0.0
1773,1413,0,Microondas,39.87,11,2024-07-29,Electrodomésticos,,0.0
1774,1505,0,Lavadora,78.11,12,2024-07-29,Electrodomésticos,,0.0
1775,1915,0,Lavadora,106.83,12,2024-07-29,Electrodomésticos,,0.0
1776,791,0,Lámpara de mesa,32.02,6,2024-07-30,Decoración,,0.0
1777,826,0,Cortinas,61.22,1,2024-07-30,Decoración,,0.0
1778,1317,0,Horno eléctrico,62.18,1,2024-07-30,Electrodomésticos,,0.0
1779,1723,0,Microondas,103.6,9,2024-07-30,Electrodomésticos,,0.0
1780,2054,0,Tablet,96.64,9,2024-07-30,Electrónica,,0.0
1781,2318,0,SmartWatch,122.04,9,2024-07-30,Electrónica,,0.0
1782,2372,0,Televisor,36.05,7,2024-07-30,Electrónica,,0.0
1783,2475,132,Auriculares,78.96,1,2024-07-30,Electrónica,R2,0.0
1784,2628,0,SmartWatch,97.44,7,2024-07-30,Electrónica,,0.0
1785,2722,0,Televisor,61.6,11,2024-07-30,Electrónica,,0.0
1786,2762,0,Televisor,107.05,11,2024-07-30,Electrónica,,0.0
1787,1068,151,Cafetera,26.3,1,2024-07-31,Electrodomésticos,R1,0.0
1788,1458,152,Cafetera,86.92,3,2024-07-31,Electrodomésticos,R2,0.0
1789,1475,0,Lavadora,103.8,10,2024-07-31,Electrodomésticos,,0.0
1790,1944,121,Aspiradora,55.59,1,2024-07-31,Electrodomésticos,R1,0.0
1791,2130,0,Consola de videojuegos,41.12,6,2024-07-31,Electrónica,,0.0
1792,2225,132,Auriculares,66.16,7,2024-07-31,Electrónica,R2,0.0
1793,2408,0,SmartWatch,101.54,5,2024-07-31,Electrónica,,0.0
1794,2488,0,SmartWatch,71.56,5,2024-07-31,Electrónica,,0.0
1795,139,0,Candelabro,114.3,2,2024-08-01,Decoración,,0.0
1796,423,0,Espejo decorativo,115.45,4,2024-08-01,Decoración,,0.0
1797,533,0,Espejo decorativo,94.06,6,2024-08-01,Decoración,,0.0
1798,860,101,Adorno de pared,49.28,9,2024-08-01,Decoración,R1,25-66
1799,1155,0,Lavadora,109.09,3,2024-08-01,Electrodomésticos,,0.0
1800,1331,0,Freidora eléctrica,116.97,2,2024-08-01,Electrodomésticos,,0.0
1801,1854,123,Aspiradora,103.99,8,2024-08-01,Electrodomésticos,R3,0.0
1802,2050,0,Consola de videojuegos,88.73,12,2024-08-01,Electrónica,,0.0
1803,2439,0,Proyector,59.08,3,2024-08-01,Electrónica,,0.0
1804,2452,0,Televisor,83.17,8,2024-08-01,Electrónica,,0.0
1805,2592,0,Televisor,106.91,2,2024-08-01,Electrónica,,0.0
1806,2641,0,Parlantes Bluetooth,47.01,11,2024-08-01,Electrónica,,0.0
1807,535,113,Alfombra,115.82,1,2024-08-02,Decoración,R3,89-125
1808,692,192,Cuadro decorativo,76.69,2,2024-08-02,Decoración,R2,0.0
1809,1002,0,Microondas,62.61,8,2024-08-02,Electrodomésticos,,0.0
1810,1208,151,Cafetera,54.34,4,2024-08-02,Electrodomésticos,R1,0.0
1811,1278,152,Cafetera,67.33,8,2024-08-02,Electrodomésticos,R2,0.0
1812,1483,0,Microondas,69.18,7,2024-08-02,Electrodomésticos,,0.0
1813,1902,0,Microondas,75.91,3,2024-08-02,Electrodomésticos,,0.0
1814,2216,0,Laptop,116.31,11,2024-08-02,Electrónica,,0.0
1815,2880,0,Consola de videojuegos,79.76,12,2024-08-02,Electrónica,,0.0
1816,2937,0,Cámara digital,96.88,6,2024-08-02,Electrónica,,0.0
1817,174,0,Jarrón decorativo,52.5,3,2024-08-03,Decoración,,0.0
1818,525,111,Alfombra,29.53,12,2024-08-03,Decoración,R1,28-54
1819,528,0,Rincón de plantas,83.39,6,2024-08-03,Decoración,,0.0
1820,1398,151,Cafetera,26.98,10,2024-08-03,Electrodomésticos,R1,0.0
